pdbid,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
4x5q,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,110.35,1422.2,5.4646,36.897,5.9791,28.657,210.07,2.0872,15.656,0,5,1968,536,1018,0,114,30,69,0,951,246,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4x5r,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.85,110.29,1414,7.8775,14.877,5.7644,35.595,255.94,3.2369,1.4497,0,6,1933,509,1010,0,155,40,107,0,976,255,433,0,0,0,0,0,0,0,0,0,0,0,0,0,103,29,54,0,0,0,0,0,0,0,0,0
4x5y,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.03,141.11,2019.6,5.2374,30.084,0.57763,47.751,307.59,0.5436,21.908,0,8,3983,875,1609,92,1087,235,432,24,0,0,0,0,461,104,186,12,0,0,0,0,162,38,65,4,0,0,0,0,0,0,0,0,0,0,0,0
4x5z,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.63,122.44,1700.1,3.755,22.161,0.9446,23.272,223.58,0.30934,14.261,0,6,3235,714,1303,82,819,179,330,20,0,0,0,0,462,104,173,12,0,0,0,0,158,39,61,4,0,0,0,0,0,0,0,0,0,0,0,0
4x6i,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,92.245,1140.4,3.7017,26.436,2.5988,26.455,173.51,2.8923,7.2877,2.0168,6,1748,521,760,42,416,130,179,14,223,69,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,33,1,0,0,0,0
4x6m,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.24,182.23,2024.7,6.1333,28.733,5.9657,41.935,370.15,1.2772,7.7708,0.11726,9,3611,1034,1506,103,997,303,430,26,161,50,66,4,0,0,0,0,0,0,0,0,0,0,0,0,257,72,106,9,0,0,0,0,0,0,0,0
4x6n,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.82,199.69,2205.9,6.2916,29.007,5.4042,46.774,440.07,2.0806,5.4411,1.6396,9,3552,1029,1559,99,1392,407,635,36,165,51,67,4,0,0,0,0,0,0,0,0,0,0,0,0,255,71,109,9,0,0,0,0,0,0,0,0
4x6o,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.72,202.27,2203.3,5.5375,29.264,4.1703,47.195,442.48,2.7476,12.635,0.15742,12,3877,1133,1748,101,1079,306,509,27,367,116,160,6,0,0,0,0,0,0,0,0,0,0,0,0,252,72,108,9,0,0,0,0,0,0,0,0
4x6p,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.3,203.26,2171.5,6.436,24.847,4.2007,38.508,403.82,2.0768,6.941,0.56035,8,3830,1053,1692,102,1271,361,573,32,164,49,70,4,0,0,0,0,0,0,0,0,0,0,0,0,165,41,67,5,0,0,0,0,0,0,0,0
4x8o,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,295.36,3911.8,18.999,0,23.922,91.645,614.39,3.7232,0,0,16,3483,1066,1352,19,1645,478,630,10,3985,1319,1560,16,0,0,0,0,944,321,367,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4x8u,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.46,82.108,859.72,2.3879,9.8384,0.95348,3.5394,30.967,0,2,0,0,1245,352,509,18,126,40,54,2,206,67,93,4,0,0,0,0,0,0,0,0,0,0,0,0,147,40,56,2,0,0,0,0,0,0,0,0
4x8v,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.89,168.75,2162.7,5.38,17.683,2.5816,104.92,714.51,5.3989,32.337,0,12,4042,1169,1591,114,482,147,191,12,888,261,342,23,0,0,0,0,0,0,0,0,103,31,37,4,0,0,0,0,0,0,0,0,0,0,0,0
4xaq,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.14,90.066,1039.7,5.9482,17.183,7.871,5.3846,26.015,0.25445,0,0,0,1480,422,603,0,190,55,75,0,674,197,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xar,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.97,85.059,1000.7,5.8416,16.594,7.5787,4.7536,26.414,0.23624,0,0,0,1418,428,548,2,180,54,68,0,646,201,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xas,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.59,85.638,1151.3,5.7994,28.304,8.7087,8.2847,40.571,0.49857,0,0,0,1713,504,699,0,176,54,68,0,634,194,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xe1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.11,67.969,959.26,4.3691,17.626,2.8445,2.4665,64.615,0,0,0,1,1191,324,381,0,325,89,103,0,801,212,249,0,0,0,0,0,0,0,0,0,349,95,109,0,0,0,0,0,0,0,0,0,0,0,0,0
4xip,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.63,100.41,1418.5,3.0856,73.285,1.6447,13.939,133.6,1.0548,21.767,0,2,3245,757,1309,18,337,81,144,2,331,71,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xiq,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.07,102.35,1542.8,3.0003,65.555,1.9772,20.325,191.05,0.94518,20.87,0,1,3520,833,1395,20,331,78,139,2,492,116,195,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xir,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.94,114.68,1757.2,5.0143,70.238,1.8422,28.326,287.64,1.6389,24.52,0,3,3952,931,1636,34,340,79,146,3,494,119,204,4,0,0,0,0,0,0,0,0,0,0,0,0,181,42,73,1,0,0,0,0,0,0,0,0
4xit,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.27,135.03,1787.5,3.0981,76.642,1.7768,24.836,378.65,2.1103,20.295,0,3,4109,996,1657,25,499,124,209,3,455,112,183,3,0,0,0,0,0,0,0,0,0,0,0,0,179,42,69,1,0,0,0,0,0,0,0,0
4xmb,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.36,168.35,2255,7.1409,55.486,7.2203,71.569,632.4,4.4341,34.64,0,10,3952,1214,1601,0,584,193,248,0,1102,356,452,0,0,0,0,0,0,0,0,0,305,93,132,0,0,0,0,0,0,0,0,0,0,0,0,0
4xmr,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.07,58.954,660.86,3.1963,29.093,4.7138,4.8514,4.6487,0.61119,0,0,2,1064,261,356,0,177,44,57,0,326,83,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xt2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.15,111.84,1688,2.2249,46.72,0.10277,15.982,165.61,0.16836,7.4235,0,2,3337,818,1033,102,1003,251,323,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,84,110,10,0,0,0,0
4xtv,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.27,228.68,2605.6,8.8228,26.725,9.8662,25.206,315.72,1.0838,0,0.93698,11,3164,1045,1687,0,1331,433,725,0,557,181,303,0,0,0,0,0,0,0,0,0,317,99,152,0,0,0,0,0,0,0,0,0,0,0,0,0
4xtw,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.03,215.67,2526.7,8.3036,21.7,6.7318,38.767,411.49,2.6806,0,1.604,12,3013,997,1161,0,1601,538,640,0,765,261,301,0,0,0,0,0,0,0,0,0,313,98,113,0,0,0,0,0,0,0,0,0,0,0,0,0
4xtx,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.57,209.09,2515.6,9.2537,21.224,8.5796,37.703,395.93,3.9002,0,0,12,2993,998,1109,0,1489,495,568,0,896,309,330,0,0,0,0,0,0,0,0,0,315,103,112,0,0,0,0,0,0,0,0,0,0,0,0,0
4xty,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.21,235.9,2592.9,10.52,21.467,9.5461,24.085,357.16,1.5602,0,1.3739,11,3058,1010,1366,0,1344,439,611,0,784,269,383,0,92,37,57,0,0,0,0,0,325,103,135,0,0,0,0,0,0,0,0,0,0,0,0,0
4xtz,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.82,223.86,2540.4,9.0654,21.782,7.2983,26.018,360.17,2.1185,0,0,11,3017,1001,1309,0,1201,388,520,0,916,317,430,0,98,38,53,0,0,0,0,0,318,102,132,0,0,0,0,0,0,0,0,0,0,0,0,0
4xu0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.11,231.07,2690.1,12.485,22.307,9.5245,28.503,389.23,1.9009,0,0,11,3124,1039,1572,0,1208,391,592,0,988,346,571,0,0,0,0,0,0,0,0,0,313,101,148,0,0,0,0,0,0,0,0,0,0,0,0,0
4xu1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.49,231.59,2559,9.1869,20.793,8.0611,24.993,342.52,0.90173,0,0,11,3063,1015,1472,0,1308,424,637,0,828,283,428,0,0,0,0,0,0,0,0,0,326,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0
4xu2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.23,217.86,2563.9,10.999,22.147,9.4012,27.232,344.39,1.141,0,0.70411,11,2995,992,1448,0,1320,430,657,0,756,258,408,0,0,0,0,0,0,0,0,0,311,99,139,0,0,0,0,0,0,0,0,0,0,0,0,0
4xu3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.5,202.95,2269.4,10.924,21.358,7.7226,24.853,282.1,1.2045,0,0.12881,13,2780,924,1054,0,1318,430,512,0,670,225,266,0,0,0,0,0,0,0,0,0,313,99,115,0,0,0,0,0,0,0,0,0,0,0,0,0
4xxh,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,104.77,1758.3,10.305,0,14.917,33.307,248.11,0.30872,0,0.32643,6,2015,536,725,2,0,0,0,0,2192,563,799,6,0,0,0,0,148,35,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xy8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,90.317,1113.3,2.7123,29.267,1.7253,19.552,100.83,2.7998,0,2,2,1620,316,590,15,747,151,268,10,140,29,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,18,29,0,0,0,0,0
4xya,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.86,81.506,1130.3,2.9127,26.265,1.5609,16.784,116.53,2.864,2,0,1,1805,377,689,42,780,166,288,16,145,32,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,21,37,2,0,0,0,0
4y0a,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.31,71.957,880.73,6.814,7.2911,6.2335,4.5079,18.378,0.26239,0,0,0,1152,320,418,7,0,0,0,0,766,214,286,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y2q,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.92,59.182,1091.5,3.4147,27.314,2,18.768,51.804,1.7579,2.992,0,2,1970,376,461,10,577,114,139,3,0,0,0,0,620,112,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y59,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.24,108.17,1412.5,7.4881,73.192,3.1681,7.9548,105.16,0,12.921,0,2,2574,653,755,0,203,47,52,0,390,95,113,0,425,110,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y5d,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.92,111.61,1496,6.6325,63.351,4.0737,11.857,100.2,0,7.5441,0,3,2624,653,899,0,193,46,56,0,654,164,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y79,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.96,112.86,1526.9,2.9655,21.546,0.82703,25.549,226.62,0.51973,3.0202,0,7,2507,667,982,47,339,94,139,7,568,158,229,10,0,0,0,0,0,0,0,0,111,32,45,2,167,41,62,4,0,0,0,0,0,0,0,0
4y8x,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.43,206.68,2232.3,5.4728,28.341,3.1866,48.42,448.62,3.6046,12.69,0.63038,11,3901,1129,1760,101,1076,309,502,26,370,117,167,7,0,0,0,0,0,0,0,0,0,0,0,0,261,73,110,9,0,0,0,0,0,0,0,0
4yc0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.13,101.7,1020.3,4.7956,41.317,3.0701,11.347,49.057,0.24749,2.4107,1.3433,1,1590,404,662,0,336,87,133,0,428,103,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yc9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.89,110.49,1763.9,6.0026,22.253,1.4883,87.001,660.54,2.9253,23.896,0,16,3062,714,1819,51,472,106,246,5,701,156,420,9,0,0,0,0,0,0,0,0,89,18,48,1,0,0,0,0,0,0,0,0,0,0,0,0
4ye3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.37,150.7,2318.8,24.176,49.243,5.6558,75.972,523.35,3.0425,2.9237,0,13,4632,1286,1765,4,378,108,149,0,1435,389,552,2,0,0,0,0,0,0,0,0,178,46,78,0,0,0,0,0,0,0,0,0,0,0,0,0
4yes,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.02,122.69,1564,3.4691,31.731,4.2245,37.569,227.8,4.9653,3.3764,3.3413,7,2838,714,1081,71,585,153,233,14,306,77,125,8,0,0,0,0,0,0,0,0,0,0,0,0,170,38,60,5,0,0,0,0,0,0,0,0
4ygf,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.68,52.525,683.27,3.2704,0,2.2361,0.70305,39.731,1.3209,0,0,3,589,173,172,3,648,190,189,4,516,142,142,2,0,0,0,0,0,0,0,0,376,106,103,2,0,0,0,0,0,0,0,0,0,0,0,0
4yha,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.65,55.233,729.01,5.549,0.19316,3.2923,1.061,49.636,0.97653,0,0,3,726,212,200,3,644,185,179,4,521,137,135,2,0,0,0,0,0,0,0,0,374,104,95,2,0,0,0,0,0,0,0,0,0,0,0,0
4yhq,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77,162.71,2367.8,29.457,53.795,6.6696,86.039,510.57,4.298,17.844,0,11,4341,1213,1732,2,507,142,209,0,1156,315,471,0,276,76,104,1,0,0,0,0,179,46,78,0,0,0,0,0,0,0,0,0,0,0,0,0
4yik,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.89,163.29,2027.4,11.462,32.528,4.8446,46.86,415.97,1.3643,5.9415,0,5,2788,684,1267,31,336,89,145,2,1590,385,711,20,0,0,0,0,290,67,131,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ykj,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.43,59.433,473.67,4.6864,7.6788,7.1054,0,0,0,0,0,0,546,130,162,3,177,42,52,1,368,87,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ykk,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.77,68.717,562.31,6.4225,0,8.3443,1.3053,0.43696,0.99451,0,2,1,557,134,166,3,183,43,53,1,555,130,171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ymb,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.21,107.84,1288.9,6.4633,23.05,7.23,16.015,136.39,0.094037,11.225,0,3,2579,622,1125,31,167,43,70,2,638,154,286,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ymg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.68,169.72,1792.2,9.9585,2.849,8.6949,14.105,182.08,0,0,0,6,2504,609,1047,43,913,213,389,11,817,203,340,15,0,0,0,0,0,0,0,0,174,43,73,4,0,0,0,0,0,0,0,0,0,0,0,0
4ymh,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.46,155.33,1738.6,7.2005,3.2693,6.4061,16.727,160.53,0,0,0,6,2326,558,939,39,921,219,370,11,815,198,336,15,0,0,0,0,0,0,0,0,168,40,71,4,0,0,0,0,0,0,0,0,0,0,0,0
4yml,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.35,116.95,1437.7,4.8005,6.6759,5.0873,16.537,128.7,0.9521,2,0,4,2424,614,821,26,953,246,309,10,174,42,62,2,0,0,0,0,0,0,0,0,167,43,64,2,0,0,0,0,0,0,0,0,0,0,0,0
4ymq,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.8,131.13,2453.3,4.5257,78.548,1.4028,46.648,369.26,4.1945,44.079,0,12,4918,1062,1269,134,609,129,167,16,959,213,250,25,1147,243,251,33,0,0,0,0,202,45,54,6,0,0,0,0,0,0,0,0,0,0,0,0
4ymx,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,105.61,922.01,6.9593,14.501,10.864,5.1967,40.592,0.0025424,0,0,4,1190,295,492,7,749,187,311,7,364,83,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ynb,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.37,155.61,1710,6.4347,9.9929,3.6892,20.82,184.93,0.20745,2,0,5,2912,744,1065,32,1238,316,449,14,165,39,63,2,0,0,0,0,0,0,0,0,187,48,73,2,0,0,0,0,0,0,0,0,0,0,0,0
4ynl,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.62,181.13,1919.4,15.207,1.1824,16.77,73.101,513.28,2.192,0,3.6319,24,2300,634,1257,39,1305,343,673,22,827,231,487,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yo8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.52,121.04,1368.3,5.4528,47.583,4.1295,15.312,122.91,2.0874,4.1413,0,7,2587,677,820,28,949,255,295,10,175,44,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yrd,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.57,41.858,667.42,3.3453,25.187,3.2122,2.8766,16.24,2.6289,4.7948,0,0,1511,452,485,10,0,0,0,0,308,94,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ysl,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.8,83.119,1280.3,5.5265,4.9445,5.316,11.583,124.08,0.71098,0,0,8,1513,437,636,25,440,125,184,8,818,230,344,14,0,0,0,0,0,0,0,0,163,47,66,3,0,0,0,0,0,0,0,0,0,0,0,0
4ytc,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.89,92.302,1516.3,3.1464,30.077,3.2726,18.04,265.21,3.0164,16.928,0,5,2657,684,861,28,1302,315,413,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yth,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.7,108.83,1631.2,3.9655,32.83,0.97435,46.786,345.81,2.9405,8.9995,0,7,2753,743,1009,28,1001,265,350,9,158,47,60,2,641,180,225,4,0,0,0,0,0,0,0,0,146,34,54,2,0,0,0,0,0,0,0,0
4yzu,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.05,146.61,1417.9,4.4168,33.146,2.0009,15.438,186.76,0,2.5232,0,6,2521,698,929,50,703,195,254,11,108,31,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4z0k,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.34,162.93,1610.6,5.0629,27.609,1.3133,24.766,253.24,2.0535,15.053,0,4,2670,768,1068,41,693,192,276,6,239,69,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4z0q,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.17,79.74,1208,3.9632,36.572,1.7496,18.912,119.32,3.4154,14.871,0,3,2304,582,711,16,345,93,105,2,544,150,166,3,0,0,0,0,0,0,0,0,209,57,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4z1e,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.24,63.027,1066.1,3.3047,34.189,1.2815,15.208,143.25,1.0728,9.6711,0,4,2194,553,700,16,327,85,99,2,599,156,177,3,0,0,0,0,0,0,0,0,200,55,56,1,0,0,0,0,0,0,0,0,0,0,0,0
4z1j,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.11,81.509,1150.3,3.7942,43.483,2.5012,14.423,123.48,0.76774,8.5989,0,3,2150,569,768,16,333,90,112,2,530,146,167,3,0,0,0,0,0,0,0,0,203,56,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4z1k,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.33,80.7,1228.9,4.4083,37.181,2.4553,16.366,141.64,0.93546,6.4094,0,3,2222,584,845,16,337,91,118,2,677,183,241,5,0,0,0,0,0,0,0,0,204,56,63,1,0,0,0,0,0,0,0,0,0,0,0,0
4z2b,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.76,148.2,1989.7,5.6581,77.556,2.0802,46.391,316.5,2.3088,5.2753,0.062231,5,3899,1064,1598,11,679,188,282,2,438,112,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4z6h,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.21,81.931,1088.5,2.5077,50.476,1,16.055,111.51,0.072367,12.5,0,1,2072,422,663,19,280,57,91,3,262,56,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4z6i,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.31,104.61,1463.7,2.7847,62.257,2.7988,48.793,385.75,4.0865,36.716,0,6,2831,585,1116,15,354,72,139,3,397,82,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4z83,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,115.02,1689.8,6.0352,34.25,4.3768,15.95,161.97,0.55675,5.8647,0,3,3091,739,1196,57,537,121,199,11,340,84,130,6,0,0,0,0,0,0,0,0,139,37,61,5,0,0,0,0,114,26,58,3,0,0,0,0
4z84,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.82,109.84,1755.3,7.3309,37.027,3.2239,18.266,184.53,0.80948,11.36,0,3,3389,818,1345,67,543,126,199,11,335,85,131,6,0,0,0,0,0,0,0,0,0,0,0,0,114,30,62,4,0,0,0,0,0,0,0,0
4z93,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.35,93.872,1437.8,2.8401,65.344,0.51734,43.939,316.58,4.2045,32.548,0,4,3124,679,1125,66,566,121,198,13,329,72,112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zae,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.44,167.67,1699,4.4321,41.413,2.3086,34.755,354.95,0.68424,9.7451,0.77353,6,3048,888,1104,61,716,203,247,11,92,27,33,2,0,0,0,0,0,0,0,0,0,0,0,0,210,61,73,6,0,0,0,0,0,0,0,0
4zb6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.28,184,2343.5,12.853,6.7755,11.541,77.799,591.52,4.6312,0,5.7865,19,3303,989,1375,8,978,295,411,2,1891,555,811,2,0,0,0,0,0,0,0,0,305,100,137,1,0,0,0,0,0,0,0,0,0,0,0,0
4zb8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.03,179.63,2286.6,13.7,5.3475,12.81,81.738,594.49,3.9429,0,5.8142,19,3279,973,1285,0,978,289,387,0,1884,552,748,0,0,0,0,0,0,0,0,0,303,95,133,0,0,0,0,0,0,0,0,0,0,0,0,0
4zba,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.51,174.9,2282.8,14.253,11.589,11.196,52.876,492.35,2.4518,0,2,19,3005,930,1498,21,881,270,438,6,1718,509,854,8,0,0,0,0,0,0,0,0,301,99,158,2,0,0,0,0,0,0,0,0,0,0,0,0
4zbf,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.13,102.98,1624.1,2.1757,96.913,1.8698,40.817,305.68,1.5494,31.129,0,5,3912,934,1024,47,133,36,38,2,540,134,150,7,0,0,0,0,0,0,0,0,113,28,31,1,0,0,0,0,0,0,0,0,0,0,0,0
4zbi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.51,101.05,1551.9,2.5155,103.31,2.4172,36.071,260.86,1.3392,32.142,0,5,3888,918,955,47,130,36,35,2,426,99,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zeb,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.52,140.88,2238.4,8.559,0,12.351,69.088,411.94,1.0062,0,1.8525,9,2757,685,1192,24,0,0,0,0,2882,723,1219,25,0,0,0,0,190,46,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zec,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.82,144.98,2177.8,7.9403,7.0241,12.165,45.815,403.42,2.7251,0,1.6545,13,2790,691,1067,27,901,233,354,11,2193,523,830,20,0,0,0,0,276,62,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zei,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.88,78.332,944.16,4.8219,0,8.4407,11.366,36.813,0.63582,0,1.2497,2,863,191,270,6,0,0,0,0,1302,289,432,13,0,0,0,0,162,34,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
